"account_id","category","balance","debits","credits"
"fXlvcXh0bmNlZnp9b2ZoY3ppZW1vfW9maWN-YWl2fX5xb3Zk","ATM/Cash Withdrawals",0,0,0
"fXlvcXh0bmNlZnp9b2ZoY3ppZW1vfW9maWN-YWl2fX5xb3Zk","Checks",-54226.8,78,0
"fXlvcXh0bmNlZnp9b2ZoY3ppZW1vfW9maWN-YWl2fX5xb3Zk","Gasoline/Fuel",0,0,0
"fXlvcXh0bmNlZnp9b2ZoY3ppZW1vfW9maWN-YWl2fX5xb3Zk","Groceries",0,0,0
"fXlvcXh0bmNlZnp9b2ZoY3ppZW1vfW9maWN-YWl2fX5xb3Zk","Mortgages",0,0,0
"fXlvcXh0bmNlZnp9b2ZoY3ppZW1vfW9maWN-YWl2fX5xb3Zk","Restaurants/Dining",0,0,0
"fXlvcXh0bmNlZnp9b2ZoY3ppZW1vfW9maWN-YWl2fX5xb3Zk","Sales",0,0,0
"fXlvcXh0bmNlZnp9b2ZoY3ppZW1vfW9maWN-YWl2fX5xb3Zk","Taxes",-9525.99,1,0
"fXlvcXh0bmNlZnp9b2ZoY3ppZW1vfW9maWN-YWl2fX5xb3Zk","Wages Paid",0,0,0
"fXlvcXh0bmNlZnp9b2ZoY3ppZW1vfW9maWN-YWl2fX5xb3Zk","Overall",49184.88,141,37
"fXp7bnVmbmhla2tqf2ZoYWxjZWx5an9mbGdyYm9rfHF9cmd2","ATM/Cash Withdrawals",-28954.88,66,1
"fXp7bnVmbmhla2tqf2ZoYWxjZWx5an9mbGdyYm9rfHF9cmd2","Checks",-60459.55,39,0
"fXp7bnVmbmhla2tqf2ZoYWxjZWx5an9mbGdyYm9rfHF9cmd2","Gasoline/Fuel",-408.93,13,0
"fXp7bnVmbmhla2tqf2ZoYWxjZWx5an9mbGdyYm9rfHF9cmd2","Groceries",0,0,0
"fXp7bnVmbmhla2tqf2ZoYWxjZWx5an9mbGdyYm9rfHF9cmd2","Mortgages",0,0,0
"fXp7bnVmbmhla2tqf2ZoYWxjZWx5an9mbGdyYm9rfHF9cmd2","Restaurants/Dining",-389.83,8,0
"fXp7bnVmbmhla2tqf2ZoYWxjZWx5an9mbGdyYm9rfHF9cmd2","Sales",0,0,0
"fXp7bnVmbmhla2tqf2ZoYWxjZWx5an9mbGdyYm9rfHF9cmd2","Taxes",0,0,0
"fXp7bnVmbmhla2tqf2ZoYWxjZWx5an9mbGdyYm9rfHF9cmd2","Wages Paid",0,0,0
"fXp7bnVmbmhla2tqf2ZoYWxjZWx5an9mbGdyYm9rfHF9cmd2","Overall",7211.03,266,51
"fXp8bGx0bmllaHhobmZoYmlnZWxufXpmd2VtZXlrb31qfGVi","ATM/Cash Withdrawals",-6225.5,17,0
"fXp8bGx0bmllaHhobmZoYmlnZWxufXpmd2VtZXlrb31qfGVi","Checks",-144.6,3,0
"fXp8bGx0bmllaHhobmZoYmlnZWxufXpmd2VtZXlrb31qfGVi","Gasoline/Fuel",-244.3,12,0
"fXp8bGx0bmllaHhobmZoYmlnZWxufXpmd2VtZXlrb31qfGVi","Groceries",-23.34,2,0
"fXp8bGx0bmllaHhobmZoYmlnZWxufXpmd2VtZXlrb31qfGVi","Mortgages",0,0,0
"fXp8bGx0bmllaHhobmZoYmlnZWxufXpmd2VtZXlrb31qfGVi","Restaurants/Dining",-543.63,12,0
"fXp8bGx0bmllaHhobmZoYmlnZWxufXpmd2VtZXlrb31qfGVi","Sales",0,0,0
"fXp8bGx0bmllaHhobmZoYmlnZWxufXpmd2VtZXlrb31qfGVi","Taxes",-500,1,0
"fXp8bGx0bmllaHhobmZoYmlnZWxufXpmd2VtZXlrb31qfGVi","Wages Paid",0,0,0
"fXp8bGx0bmllaHhobmZoYmlnZWxufXpmd2VtZXlrb31qfGVi","Overall",17074.67,390,58
"fXppfG11fWNldmlqfGZoaHBlZXV4an1ma3R7dG5pcGpse2dy","ATM/Cash Withdrawals",0,0,0
"fXppfG11fWNldmlqfGZoaHBlZXV4an1ma3R7dG5pcGpse2dy","Checks",-41616.35,54,0
"fXppfG11fWNldmlqfGZoaHBlZXV4an1ma3R7dG5pcGpse2dy","Gasoline/Fuel",0,0,0
"fXppfG11fWNldmlqfGZoaHBlZXV4an1ma3R7dG5pcGpse2dy","Groceries",0,0,0
"fXppfG11fWNldmlqfGZoaHBlZXV4an1ma3R7dG5pcGpse2dy","Mortgages",0,0,0
"fXppfG11fWNldmlqfGZoaHBlZXV4an1ma3R7dG5pcGpse2dy","Restaurants/Dining",0,0,0
"fXppfG11fWNldmlqfGZoaHBlZXV4an1ma3R7dG5pcGpse2dy","Sales",0,0,0
"fXppfG11fWNldmlqfGZoaHBlZXV4an1ma3R7dG5pcGpse2dy","Taxes",0,0,0
"fXppfG11fWNldmlqfGZoaHBlZXV4an1ma3R7dG5pcGpse2dy","Wages Paid",0,0,0
"fXppfG11fWNldmlqfGZoaHBlZXV4an1ma3R7dG5pcGpse2dy","Overall",16405.28,150,135
"fXpsa3Zna3Rld2t9bGZoY21qZXZqamlmdnRwdnxlbG9pfWxj","ATM/Cash Withdrawals",0,0,0
"fXpsa3Zna3Rld2t9bGZoY21qZXZqamlmdnRwdnxlbG9pfWxj","Checks",-1036.32,5,0
"fXpsa3Zna3Rld2t9bGZoY21qZXZqamlmdnRwdnxlbG9pfWxj","Gasoline/Fuel",0,0,0
"fXpsa3Zna3Rld2t9bGZoY21qZXZqamlmdnRwdnxlbG9pfWxj","Groceries",0,0,0
"fXpsa3Zna3Rld2t9bGZoY21qZXZqamlmdnRwdnxlbG9pfWxj","Mortgages",0,0,0
"fXpsa3Zna3Rld2t9bGZoY21qZXZqamlmdnRwdnxlbG9pfWxj","Restaurants/Dining",-150.41,6,0
"fXpsa3Zna3Rld2t9bGZoY21qZXZqamlmdnRwdnxlbG9pfWxj","Sales",0,0,0
"fXpsa3Zna3Rld2t9bGZoY21qZXZqamlmdnRwdnxlbG9pfWxj","Taxes",0,0,0
"fXpsa3Zna3Rld2t9bGZoY21qZXZqamlmdnRwdnxlbG9pfWxj","Wages Paid",0,0,0
"fXpsa3Zna3Rld2t9bGZoY21qZXZqamlmdnRwdnxlbG9pfWxj","Overall",18164.69,54,62
"fXpuf3ppaWVlam9oemZoaXBjZW16cXpmdmFyYnx1bGpxcXdl","ATM/Cash Withdrawals",-1216.95,7,0
"fXpuf3ppaWVlam9oemZoaXBjZW16cXpmdmFyYnx1bGpxcXdl","Checks",-41697.4,39,0
"fXpuf3ppaWVlam9oemZoaXBjZW16cXpmdmFyYnx1bGpxcXdl","Gasoline/Fuel",-956.84,44,0
"fXpuf3ppaWVlam9oemZoaXBjZW16cXpmdmFyYnx1bGpxcXdl","Groceries",113544.46,2,5
"fXpuf3ppaWVlam9oemZoaXBjZW16cXpmdmFyYnx1bGpxcXdl","Mortgages",-10693.11,6,0
"fXpuf3ppaWVlam9oemZoaXBjZW16cXpmdmFyYnx1bGpxcXdl","Restaurants/Dining",-154.35,3,0
"fXpuf3ppaWVlam9oemZoaXBjZW16cXpmdmFyYnx1bGpxcXdl","Sales",0,0,0
"fXpuf3ppaWVlam9oemZoaXBjZW16cXpmdmFyYnx1bGpxcXdl","Taxes",-1002.75,1,0
"fXpuf3ppaWVlam9oemZoaXBjZW16cXpmdmFyYnx1bGpxcXdl","Wages Paid",0,0,0
"fXpuf3ppaWVlam9oemZoaXBjZW16cXpmdmFyYnx1bGpxcXdl","Overall",13709.77,226,19
"fXpyemtncmRldXxub2ZoY3JjZXVsbGxmZ3Jsc256bnBxa3V1","ATM/Cash Withdrawals",-1616.5,16,1
"fXpyemtncmRldXxub2ZoY3JjZXVsbGxmZ3Jsc256bnBxa3V1","Checks",-60421.93,100,1
"fXpyemtncmRldXxub2ZoY3JjZXVsbGxmZ3Jsc256bnBxa3V1","Gasoline/Fuel",-124.61,4,0
"fXpyemtncmRldXxub2ZoY3JjZXVsbGxmZ3Jsc256bnBxa3V1","Groceries",-47.26,2,0
"fXpyemtncmRldXxub2ZoY3JjZXVsbGxmZ3Jsc256bnBxa3V1","Mortgages",0,0,0
"fXpyemtncmRldXxub2ZoY3JjZXVsbGxmZ3Jsc256bnBxa3V1","Restaurants/Dining",-519.05,16,0
"fXpyemtncmRldXxub2ZoY3JjZXVsbGxmZ3Jsc256bnBxa3V1","Sales",0,0,0
"fXpyemtncmRldXxub2ZoY3JjZXVsbGxmZ3Jsc256bnBxa3V1","Taxes",0,0,0
"fXpyemtncmRldXxub2ZoY3JjZXVsbGxmZ3Jsc256bnBxa3V1","Wages Paid",0,0,0
"fXpyemtncmRldXxub2ZoY3JjZXVsbGxmZ3Jsc256bnBxa3V1","Overall",26672.94,333,56
"fXt8cGdhbGVlZG1scGZoaHtzZW1ven9mbXN8YXF5b3FycXhm","ATM/Cash Withdrawals",-620,6,0
"fXt8cGdhbGVlZG1scGZoaHtzZW1ven9mbXN8YXF5b3FycXhm","Checks",-52315.57,20,0
"fXt8cGdhbGVlZG1scGZoaHtzZW1ven9mbXN8YXF5b3FycXhm","Gasoline/Fuel",-800.51,23,0
"fXt8cGdhbGVlZG1scGZoaHtzZW1ven9mbXN8YXF5b3FycXhm","Groceries",0,0,0
"fXt8cGdhbGVlZG1scGZoaHtzZW1ven9mbXN8YXF5b3FycXhm","Mortgages",0,0,0
"fXt8cGdhbGVlZG1scGZoaHtzZW1ven9mbXN8YXF5b3FycXhm","Restaurants/Dining",-529.88,24,0
"fXt8cGdhbGVlZG1scGZoaHtzZW1ven9mbXN8YXF5b3FycXhm","Sales",0,0,0
"fXt8cGdhbGVlZG1scGZoaHtzZW1ven9mbXN8YXF5b3FycXhm","Taxes",0,0,0
"fXt8cGdhbGVlZG1scGZoaHtzZW1ven9mbXN8YXF5b3FycXhm","Wages Paid",0,0,0
"fXt8cGdhbGVlZG1scGZoaHtzZW1ven9mbXN8YXF5b3FycXhm","Overall",9068.06,158,12
"fXt9f2l3b2Zlam9wbGZoaH90ZXVtcG1meWd8dnl1aHl9bGVq","ATM/Cash Withdrawals",-7452.3,39,3
"fXt9f2l3b2Zlam9wbGZoaH90ZXVtcG1meWd8dnl1aHl9bGVq","Checks",-59011.85,57,0
"fXt9f2l3b2Zlam9wbGZoaH90ZXVtcG1meWd8dnl1aHl9bGVq","Gasoline/Fuel",-20.27,2,0
"fXt9f2l3b2Zlam9wbGZoaH90ZXVtcG1meWd8dnl1aHl9bGVq","Groceries",-3100.42,57,0
"fXt9f2l3b2Zlam9wbGZoaH90ZXVtcG1meWd8dnl1aHl9bGVq","Mortgages",0,0,0
"fXt9f2l3b2Zlam9wbGZoaH90ZXVtcG1meWd8dnl1aHl9bGVq","Restaurants/Dining",-463.68,17,0
"fXt9f2l3b2Zlam9wbGZoaH90ZXVtcG1meWd8dnl1aHl9bGVq","Sales",0,0,0
"fXt9f2l3b2Zlam9wbGZoaH90ZXVtcG1meWd8dnl1aHl9bGVq","Taxes",-5.5,1,0
"fXt9f2l3b2Zlam9wbGZoaH90ZXVtcG1meWd8dnl1aHl9bGVq","Wages Paid",0,0,0
"fXt9f2l3b2Zlam9wbGZoaH90ZXVtcG1meWd8dnl1aHl9bGVq","Overall",5872.34,414,90
"fXtyfXpzfWlldXxtfWZoYm10ZXV6an5mdmJ9ZnF6fW9-emR0","ATM/Cash Withdrawals",-1230,8,2
"fXtyfXpzfWlldXxtfWZoYm10ZXV6an5mdmJ9ZnF6fW9-emR0","Checks",-35336,70,0
"fXtyfXpzfWlldXxtfWZoYm10ZXV6an5mdmJ9ZnF6fW9-emR0","Gasoline/Fuel",-1720.24,38,0
"fXtyfXpzfWlldXxtfWZoYm10ZXV6an5mdmJ9ZnF6fW9-emR0","Groceries",-752.54,36,0
"fXtyfXpzfWlldXxtfWZoYm10ZXV6an5mdmJ9ZnF6fW9-emR0","Mortgages",0,0,0
"fXtyfXpzfWlldXxtfWZoYm10ZXV6an5mdmJ9ZnF6fW9-emR0","Restaurants/Dining",-6674.26,198,0
"fXtyfXpzfWlldXxtfWZoYm10ZXV6an5mdmJ9ZnF6fW9-emR0","Sales",0,0,0
"fXtyfXpzfWlldXxtfWZoYm10ZXV6an5mdmJ9ZnF6fW9-emR0","Taxes",-436,2,0
"fXtyfXpzfWlldXxtfWZoYm10ZXV6an5mdmJ9ZnF6fW9-emR0","Wages Paid",0,0,0
"fXtyfXpzfWlldXxtfWZoYm10ZXV6an5mdmJ9ZnF6fW9-emR0","Overall",9166.68,802,156
"fXtyfXVkf2plaGhscGZocm5pZW14eW1maGJvanB3eWx8fmdp","ATM/Cash Withdrawals",0,0,0
"fXtyfXVkf2plaGhscGZocm5pZW14eW1maGJvanB3eWx8fmdp","Checks",-80113.5,80,0
"fXtyfXVkf2plaGhscGZocm5pZW14eW1maGJvanB3eWx8fmdp","Gasoline/Fuel",0,0,0
"fXtyfXVkf2plaGhscGZocm5pZW14eW1maGJvanB3eWx8fmdp","Groceries",0,0,0
"fXtyfXVkf2plaGhscGZocm5pZW14eW1maGJvanB3eWx8fmdp","Mortgages",0,0,0
"fXtyfXVkf2plaGhscGZocm5pZW14eW1maGJvanB3eWx8fmdp","Restaurants/Dining",0,0,0
"fXtyfXVkf2plaGhscGZocm5pZW14eW1maGJvanB3eWx8fmdp","Sales",0,0,0
"fXtyfXVkf2plaGhscGZocm5pZW14eW1maGJvanB3eWx8fmdp","Taxes",0,0,0
"fXtyfXVkf2plaGhscGZocm5pZW14eW1maGJvanB3eWx8fmdp","Wages Paid",0,0,0
"fXtyfXVkf2plaGhscGZocm5pZW14eW1maGJvanB3eWx8fmdp","Overall",30153.5,225,90
"fXx_bGhocGRlZ2luf2ZoanF1ZXZ7antma2VyZXlqfW5tcWly","ATM/Cash Withdrawals",-322,10,0
"fXx_bGhocGRlZ2luf2ZoanF1ZXZ7antma2VyZXlqfW5tcWly","Checks",-30975.64,24,0
"fXx_bGhocGRlZ2luf2ZoanF1ZXZ7antma2VyZXlqfW5tcWly","Gasoline/Fuel",-1221.43,34,0
"fXx_bGhocGRlZ2luf2ZoanF1ZXZ7antma2VyZXlqfW5tcWly","Groceries",-1524.45,17,0
"fXx_bGhocGRlZ2luf2ZoanF1ZXZ7antma2VyZXlqfW5tcWly","Mortgages",0,0,0
"fXx_bGhocGRlZ2luf2ZoanF1ZXZ7antma2VyZXlqfW5tcWly","Restaurants/Dining",9915.53,64,6
"fXx_bGhocGRlZ2luf2ZoanF1ZXZ7antma2VyZXlqfW5tcWly","Sales",0,0,0
"fXx_bGhocGRlZ2luf2ZoanF1ZXZ7antma2VyZXlqfW5tcWly","Taxes",0,0,0
"fXx_bGhocGRlZ2luf2ZoanF1ZXZ7antma2VyZXlqfW5tcWly","Wages Paid",0,0,0
"fXx_bGhocGRlZ2luf2ZoanF1ZXZ7antma2VyZXlqfW5tcWly","Overall",23211.78,451,48
"fXx7fWd3fmRlaWtxf2ZoZHtiZWx4aXJmbHNxdWx3bXxtbGln","ATM/Cash Withdrawals",-36665.51,24,0
"fXx7fWd3fmRlaWtxf2ZoZHtiZWx4aXJmbHNxdWx3bXxtbGln","Checks",-35569.25,49,0
"fXx7fWd3fmRlaWtxf2ZoZHtiZWx4aXJmbHNxdWx3bXxtbGln","Gasoline/Fuel",-813.69,11,0
"fXx7fWd3fmRlaWtxf2ZoZHtiZWx4aXJmbHNxdWx3bXxtbGln","Groceries",-434.83,7,0
"fXx7fWd3fmRlaWtxf2ZoZHtiZWx4aXJmbHNxdWx3bXxtbGln","Mortgages",0,0,0
"fXx7fWd3fmRlaWtxf2ZoZHtiZWx4aXJmbHNxdWx3bXxtbGln","Restaurants/Dining",0,0,0
"fXx7fWd3fmRlaWtxf2ZoZHtiZWx4aXJmbHNxdWx3bXxtbGln","Sales",0,0,0
"fXx7fWd3fmRlaWtxf2ZoZHtiZWx4aXJmbHNxdWx3bXxtbGln","Taxes",0,0,0
"fXx7fWd3fmRlaWtxf2ZoZHtiZWx4aXJmbHNxdWx3bXxtbGln","Wages Paid",0,0,0
"fXx7fWd3fmRlaWtxf2ZoZHtiZWx4aXJmbHNxdWx3bXxtbGln","Overall",10029.63,181,55
"fXx9fXpmfGNldmtobGZoZXxnZXZpbHFmeHJ8dmxmeGtpf3p3","ATM/Cash Withdrawals",992.93,13,5
"fXx9fXpmfGNldmtobGZoZXxnZXZpbHFmeHJ8dmxmeGtpf3p3","Checks",-4544.71,44,16
"fXx9fXpmfGNldmtobGZoZXxnZXZpbHFmeHJ8dmxmeGtpf3p3","Gasoline/Fuel",-518.34,18,0
"fXx9fXpmfGNldmtobGZoZXxnZXZpbHFmeHJ8dmxmeGtpf3p3","Groceries",-438.61,40,2
"fXx9fXpmfGNldmtobGZoZXxnZXZpbHFmeHJ8dmxmeGtpf3p3","Mortgages",0,0,0
"fXx9fXpmfGNldmtobGZoZXxnZXZpbHFmeHJ8dmxmeGtpf3p3","Restaurants/Dining",-1684.7,122,0
"fXx9fXpmfGNldmtobGZoZXxnZXZpbHFmeHJ8dmxmeGtpf3p3","Sales",0,0,0
"fXx9fXpmfGNldmtobGZoZXxnZXZpbHFmeHJ8dmxmeGtpf3p3","Taxes",0,0,0
"fXx9fXpmfGNldmtobGZoZXxnZXZpbHFmeHJ8dmxmeGtpf3p3","Wages Paid",0,0,0
"fXx9fXpmfGNldmtobGZoZXxnZXZpbHFmeHJ8dmxmeGtpf3p3","Overall",28919.97,640,149
"fXxsfnVnfnZlZWl7bWZodW9yZW15enJmamlwZm9rcGxxandm","ATM/Cash Withdrawals",-1908.25,5,0
"fXxsfnVnfnZlZWl7bWZodW9yZW15enJmamlwZm9rcGxxandm","Checks",-21790.69,6,0
"fXxsfnVnfnZlZWl7bWZodW9yZW15enJmamlwZm9rcGxxandm","Gasoline/Fuel",-104.89,3,0
"fXxsfnVnfnZlZWl7bWZodW9yZW15enJmamlwZm9rcGxxandm","Groceries",-154.96,4,0
"fXxsfnVnfnZlZWl7bWZodW9yZW15enJmamlwZm9rcGxxandm","Mortgages",0,0,0
"fXxsfnVnfnZlZWl7bWZodW9yZW15enJmamlwZm9rcGxxandm","Restaurants/Dining",-16.07,1,0
"fXxsfnVnfnZlZWl7bWZodW9yZW15enJmamlwZm9rcGxxandm","Sales",0,0,0
"fXxsfnVnfnZlZWl7bWZodW9yZW15enJmamlwZm9rcGxxandm","Taxes",0,0,0
"fXxsfnVnfnZlZWl7bWZodW9yZW15enJmamlwZm9rcGxxandm","Wages Paid",0,0,0
"fXxsfnVnfnZlZWl7bWZodW9yZW15enJmamlwZm9rcGxxandm","Overall",17647.84,52,8
"Z217cWdpaXVlaWtqb2ZoY31mZWxpbXJmdWF7YWxsZ358bWdy","ATM/Cash Withdrawals",-1900,6,0
"Z217cWdpaXVlaWtqb2ZoY31mZWxpbXJmdWF7YWxsZ358bWdy","Checks",-221404.8,48,0
"Z217cWdpaXVlaWtqb2ZoY31mZWxpbXJmdWF7YWxsZ358bWdy","Gasoline/Fuel",-980.43,19,0
"Z217cWdpaXVlaWtqb2ZoY31mZWxpbXJmdWF7YWxsZ358bWdy","Groceries",-91.87,2,0
"Z217cWdpaXVlaWtqb2ZoY31mZWxpbXJmdWF7YWxsZ358bWdy","Mortgages",0,0,0
"Z217cWdpaXVlaWtqb2ZoY31mZWxpbXJmdWF7YWxsZ358bWdy","Restaurants/Dining",-392.71,8,0
"Z217cWdpaXVlaWtqb2ZoY31mZWxpbXJmdWF7YWxsZ358bWdy","Sales",0,0,0
"Z217cWdpaXVlaWtqb2ZoY31mZWxpbXJmdWF7YWxsZ358bWdy","Taxes",0,0,0
"Z217cWdpaXVlaWtqb2ZoY31mZWxpbXJmdWF7YWxsZ358bWdy","Wages Paid",0,0,0
"Z217cWdpaXVlaWtqb2ZoY31mZWxpbXJmdWF7YWxsZ358bWdy","Overall",17465.59,170,15
"Z217fXdkcmJld2h9aWZoaGtnZXVna2xmaGJwdm91aXp6cXd1","ATM/Cash Withdrawals",0,0,0
"Z217fXdkcmJld2h9aWZoaGtnZXVna2xmaGJwdm91aXp6cXd1","Checks",0,0,0
"Z217fXdkcmJld2h9aWZoaGtnZXVna2xmaGJwdm91aXp6cXd1","Gasoline/Fuel",0,0,0
"Z217fXdkcmJld2h9aWZoaGtnZXVna2xmaGJwdm91aXp6cXd1","Groceries",-27.75,2,0
"Z217fXdkcmJld2h9aWZoaGtnZXVna2xmaGJwdm91aXp6cXd1","Mortgages",0,0,0
"Z217fXdkcmJld2h9aWZoaGtnZXVna2xmaGJwdm91aXp6cXd1","Restaurants/Dining",9656.2,9,1
"Z217fXdkcmJld2h9aWZoaGtnZXVna2xmaGJwdm91aXp6cXd1","Sales",0,0,0
"Z217fXdkcmJld2h9aWZoaGtnZXVna2xmaGJwdm91aXp6cXd1","Taxes",0,0,0
"Z217fXdkcmJld2h9aWZoaGtnZXVna2xmaGJwdm91aXp6cXd1","Wages Paid",0,0,0
"Z217fXdkcmJld2h9aWZoaGtnZXVna2xmaGJwdm91aXp6cXd1","Overall",10408.87,104,12
"Z21qaWxpamFlaHxwfGZoaH9oZW1sbHJmaWF_YWt5b3l9fWVl","ATM/Cash Withdrawals",-3000,1,0
"Z21qaWxpamFlaHxwfGZoaH9oZW1sbHJmaWF_YWt5b3l9fWVl","Checks",-662028.16,118,0
"Z21qaWxpamFlaHxwfGZoaH9oZW1sbHJmaWF_YWt5b3l9fWVl","Gasoline/Fuel",0,0,0
"Z21qaWxpamFlaHxwfGZoaH9oZW1sbHJmaWF_YWt5b3l9fWVl","Groceries",0,0,0
"Z21qaWxpamFlaHxwfGZoaH9oZW1sbHJmaWF_YWt5b3l9fWVl","Mortgages",0,0,0
"Z21qaWxpamFlaHxwfGZoaH9oZW1sbHJmaWF_YWt5b3l9fWVl","Restaurants/Dining",0,0,0
"Z21qaWxpamFlaHxwfGZoaH9oZW1sbHJmaWF_YWt5b3l9fWVl","Sales",0,0,0
"Z21qaWxpamFlaHxwfGZoaH9oZW1sbHJmaWF_YWt5b3l9fWVl","Taxes",0,0,0
"Z21qaWxpamFlaHxwfGZoaH9oZW1sbHJmaWF_YWt5b3l9fWVl","Wages Paid",0,0,0
"Z21qaWxpamFlaHxwfGZoaH9oZW1sbHJmaWF_YWt5b3l9fWVl","Overall",74677.68,290,57
"Z25-bG12amVlZm96e2ZoZXtnZXZvbGpmZnZvaHBpbWpxf2lz","ATM/Cash Withdrawals",0,0,0
"Z25-bG12amVlZm96e2ZoZXtnZXZvbGpmZnZvaHBpbWpxf2lz","Checks",-131447.69,46,0
"Z25-bG12amVlZm96e2ZoZXtnZXZvbGpmZnZvaHBpbWpxf2lz","Gasoline/Fuel",0,0,0
"Z25-bG12amVlZm96e2ZoZXtnZXZvbGpmZnZvaHBpbWpxf2lz","Groceries",0,0,0
"Z25-bG12amVlZm96e2ZoZXtnZXZvbGpmZnZvaHBpbWpxf2lz","Mortgages",0,0,0
"Z25-bG12amVlZm96e2ZoZXtnZXZvbGpmZnZvaHBpbWpxf2lz","Restaurants/Dining",0,0,0
"Z25-bG12amVlZm96e2ZoZXtnZXZvbGpmZnZvaHBpbWpxf2lz","Sales",0,0,0
"Z25-bG12amVlZm96e2ZoZXtnZXZvbGpmZnZvaHBpbWpxf2lz","Taxes",-6206.73,5,0
"Z25-bG12amVlZm96e2ZoZXtnZXZvbGpmZnZvaHBpbWpxf2lz","Wages Paid",0,0,0
"Z25-bG12amVlZm96e2ZoZXtnZXZvbGpmZnZvaHBpbWpxf2lz","Overall",11754.29,87,33
"Z25qbmZzaXVld3tqb2ZoY3x1ZXZ6anBmdWRsdHt6bXBpbGdk","ATM/Cash Withdrawals",-53855.46,18,0
"Z25qbmZzaXVld3tqb2ZoY3x1ZXZ6anBmdWRsdHt6bXBpbGdk","Checks",-28852.87,66,0
"Z25qbmZzaXVld3tqb2ZoY3x1ZXZ6anBmdWRsdHt6bXBpbGdk","Gasoline/Fuel",-643.92,26,0
"Z25qbmZzaXVld3tqb2ZoY3x1ZXZ6anBmdWRsdHt6bXBpbGdk","Groceries",-166.88,4,0
"Z25qbmZzaXVld3tqb2ZoY3x1ZXZ6anBmdWRsdHt6bXBpbGdk","Mortgages",0,0,0
"Z25qbmZzaXVld3tqb2ZoY3x1ZXZ6anBmdWRsdHt6bXBpbGdk","Restaurants/Dining",-351.23,15,0
"Z25qbmZzaXVld3tqb2ZoY3x1ZXZ6anBmdWRsdHt6bXBpbGdk","Sales",0,0,0
"Z25qbmZzaXVld3tqb2ZoY3x1ZXZ6anBmdWRsdHt6bXBpbGdk","Taxes",0,0,0
"Z25qbmZzaXVld3tqb2ZoY3x1ZXZ6anBmdWRsdHt6bXBpbGdk","Wages Paid",0,0,0
"Z25qbmZzaXVld3tqb2ZoY3x1ZXZ6anBmdWRsdHt6bXBpbGdk","Overall",8488.51,349,116
"Z25qenVycnRlZ2dqe2ZoZX9hZXV5bnBmamdydmhsfGp9cndo","ATM/Cash Withdrawals",-2006.75,21,0
"Z25qenVycnRlZ2dqe2ZoZX9hZXV5bnBmamdydmhsfGp9cndo","Checks",-82782.19,42,0
"Z25qenVycnRlZ2dqe2ZoZX9hZXV5bnBmamdydmhsfGp9cndo","Gasoline/Fuel",-969.84,19,0
"Z25qenVycnRlZ2dqe2ZoZX9hZXV5bnBmamdydmhsfGp9cndo","Groceries",-355.8,8,0
"Z25qenVycnRlZ2dqe2ZoZX9hZXV5bnBmamdydmhsfGp9cndo","Mortgages",0,0,0
"Z25qenVycnRlZ2dqe2ZoZX9hZXV5bnBmamdydmhsfGp9cndo","Restaurants/Dining",-1032.66,47,0
"Z25qenVycnRlZ2dqe2ZoZX9hZXV5bnBmamdydmhsfGp9cndo","Sales",0,0,0
"Z25qenVycnRlZ2dqe2ZoZX9hZXV5bnBmamdydmhsfGp9cndo","Taxes",-536.02,3,0
"Z25qenVycnRlZ2dqe2ZoZX9hZXV5bnBmamdydmhsfGp9cndo","Wages Paid",0,0,0
"Z25qenVycnRlZ2dqe2ZoZX9hZXV5bnBmamdydmhsfGp9cndo","Overall",6415.82,309,27
"Z25tfXdpa2lleGd-cmZoanJ2ZXV5bHFmeWRwd2p1a2hte3hy","ATM/Cash Withdrawals",-1020,3,0
"Z25tfXdpa2lleGd-cmZoanJ2ZXV5bHFmeWRwd2p1a2hte3hy","Checks",-147431.21,55,0
"Z25tfXdpa2lleGd-cmZoanJ2ZXV5bHFmeWRwd2p1a2hte3hy","Gasoline/Fuel",-44.39,8,0
"Z25tfXdpa2lleGd-cmZoanJ2ZXV5bHFmeWRwd2p1a2hte3hy","Groceries",-17.14,2,0
"Z25tfXdpa2lleGd-cmZoanJ2ZXV5bHFmeWRwd2p1a2hte3hy","Mortgages",0,0,0
"Z25tfXdpa2lleGd-cmZoanJ2ZXV5bHFmeWRwd2p1a2hte3hy","Restaurants/Dining",-191.6,24,0
"Z25tfXdpa2lleGd-cmZoanJ2ZXV5bHFmeWRwd2p1a2hte3hy","Sales",0,0,0
"Z25tfXdpa2lleGd-cmZoanJ2ZXV5bHFmeWRwd2p1a2hte3hy","Taxes",0,0,0
"Z25tfXdpa2lleGd-cmZoanJ2ZXV5bHFmeWRwd2p1a2hte3hy","Wages Paid",0,0,0
"Z25tfXdpa2lleGd-cmZoanJ2ZXV5bHFmeWRwd2p1a2hte3hy","Overall",8736.27,197,17
"Z25ubGlycmRleHB7e2Zoc2xzZXV9bn9mZGd7Yn1tbW9wb3V2","ATM/Cash Withdrawals",-1988.85,28,0
"Z25ubGlycmRleHB7e2Zoc2xzZXV9bn9mZGd7Yn1tbW9wb3V2","Checks",-454.56,3,0
"Z25ubGlycmRleHB7e2Zoc2xzZXV9bn9mZGd7Yn1tbW9wb3V2","Gasoline/Fuel",-1441.68,28,0
